ID Proof,Location,Division,Department,Visitor Name,Visitor Mobile,Access Card,Visitor Company,To Meet,Remarks,Time In,Time Out,Visit Duration,Logged Out,Host Log,Pass ID,Auth By,Questions,Type of Visitor,Assets
1.45E+11,Mumbai,Corporate,IVD,Minette Blinder,9735746105,V-482/P,Devpoint,De Nevill,BY MAIL,02 Sep 2022 05:28AM,19/11/21 05:04,,,,SEBI/61420571/41,,"Laptop Sr. No. :,Place of Meeting: 2ZR FLR",,NA
2.80E+11,Mumbai,Corporate,CFD,Reidar Freyn,3869690964,S-505/P,Cogidoo,Vinita Ubanks,AS PER NID,30 Oct 2022 11:09AM,29/11/22 13:58,,,,SEBI/79051321/57,,"Laptop Sr. No. :,Place of Meeting: 3IX FLR",Vendor,NA
4.54E+11,Mumbai,Corporate,LIB,Nilson Okroy,9942517602,D-104/P,Fadeo,Candace Covelle,AS PER NID,27 Sep 2022 02:23AM,04/11/22 11:53,,,,SEBI/52900706/79,,"Laptop Sr. No. :,Place of Meeting: 4UT FLR",,NA
4.55E+11,Mumbai,Corporate,IDT,Isac Taplin,2142366969,X-904/P,Trunyx,Horace Regan,BY MAIL,21 Sep 2022 03:40PM,06/05/22 02:29,,Manually,,SEBI/87857269/98,,"Laptop Sr. No. :,Place of Meeting: 8MA FLR",Vendor,NA
9.43E+11,Mumbai,Corporate,OIAE,Celine Hubbold,8358519123,I-468/P,Eabox,Greer Walles,BY CALL,17 Oct 2022 09:30PM,28/04/22 17:34,,Manually,,SEBI/95556941/73,,"Laptop Sr. No. :,Place of Meeting: 1MU FLR",,NA
8.72E+11,Mumbai,,LIB,Shaw Birtley,9828319612,A-027/P,Fatz,Allsun Bellefant,,18 Oct 2022 06:51PM,30/08/22 18:35,,,,SEBI/66355871/02,,"Laptop Sr. No. :,Place of Meeting: 7VG FLR",Vendor,NA
8.78E+11,Mumbai,Corporate,MIRSD,Weylin Piggen,3815440170,E-427/P,Thoughtstorm,Merrill Rainton,BY MAIL,21 Oct 2022 05:05PM,,,,,SEBI/15234975/91,,"Laptop Sr. No. :,Place of Meeting: 2II FLR",,NA
6.77E+11,Mumbai,Corporate,GSD,Ali Nouch,8184705096,L-486/P,Vimbo,Paolo Farthin,BY MAIL,29 Sep 2022 06:53AM,,,Manually,,SEBI/64407928/52,,"Laptop Sr. No. :,Place of Meeting: 2DC FLR",,NA
5.18E+11,Mumbai,Corporate,OIAE,Ramon Croote,9418172746,V-757/P,Voonix,Waiter Tout,AS PER NID,03 Oct 2022 04:38PM,,,,,SEBI/03628418/12,,"Laptop Sr. No. :,Place of Meeting: 0CC FLR",Vendor,NA
1.51E+11,Mumbai,Corporate,OIAE,Bran Kelf,3192636039,A-298/P,Agivu,Tonnie Camden,AS PER NID,08 Oct 2022 09:45AM,,,,,SEBI/33507807/93,,"Laptop Sr. No. :,Place of Meeting: 6XF FLR",,NA
2.53E+11,Mumbai,,IDT,Dex Kareman,1539278762,W-467/P,Wikivu,Raviv Campany,,03 Sep 2022 10:18PM,,,Manually,,SEBI/14269075/49,,"Laptop Sr. No. :,Place of Meeting: 5XD FLR",Visitor,NA
7.26E+11,Mumbai,Corporate,OIAE,Taber Harrild,2532548716,Z-851/P,Quimm,Arni Burris,BY MAIL,03 Sep 2022 11:44AM,,,,,SEBI/70649793/51,,"Laptop Sr. No. :,Place of Meeting: 9MP FLR",,NA
1.26E+11,Mumbai,,PNS,Ketty Scrannage,7485213332,X-402/P,Youbridge,Salomi Dorney,,20 Oct 2022 10:23PM,25/09/22 06:00,,,,SEBI/08676425/35,,"Laptop Sr. No. :,Place of Meeting: 9OM FLR",Vendor,NA
8.15E+11,Mumbai,Corporate,FMD,Lucine Fortie,3887016726,M-640/P,Nlounge,Lelia Branson,AS PER NID,04 Sep 2022 09:39PM,,,,,SEBI/59693211/31,,"Laptop Sr. No. :,Place of Meeting: 9ZP FLR",,NA
2.85E+11,Mumbai,Corporate,LIB,Fidela Leborgne,3102684134,W-493/P,Blogpad,Rolando Schorah,BY CALL,02 Nov 2022 11:54AM,,,,,SEBI/80104194/07,,"Laptop Sr. No. :,Place of Meeting: 4TX FLR",Visitor,NA
6.42E+11,Mumbai,Corporate,LIB,Kamila Bigley,9771833477,J-922/P,Realpoint,Ashia Aspole,BY MAIL,17 Oct 2022 04:35AM,25/06/22 14:03,,,,SEBI/28668132/66,,"Laptop Sr. No. :,Place of Meeting: 6EY FLR",Vendor,NA
8.00E+11,Mumbai,Corporate,PNS,Kathi Amberg,5064120427,C-285/P,Rhycero,Zarla Tinwell,BY MAIL,26 Sep 2022 04:23AM,25/09/22 16:59,,,,SEBI/00198350/43,,"Laptop Sr. No. :,Place of Meeting: 2LZ FLR",Visitor,NA
2.22E+11,Mumbai,Corporate,OIAE,Flora Mold,5786169570,G-105/P,Myworks,Dasi Earthfield,AS PER NID,18 Oct 2022 12:04PM,,,Manually,,SEBI/97886741/33,,"Laptop Sr. No. :,Place of Meeting: 3BG FLR",,NA
8.68E+11,Mumbai,Corporate,IDT,Eleni Bernardt,3841504473,T-060/P,Flashdog,Garald Waight,BY MAIL,26 Sep 2022 12:41PM,,,,,SEBI/76236886/40,,"Laptop Sr. No. :,Place of Meeting: 1TW FLR",,NA
3.38E+11,Mumbai,Corporate,GSD,Briney Gravell,3414025685,I-520/P,Leenti,Nanice Rojas,BY CALL,26 Sep 2022 09:27PM,,,,,SEBI/68138406/45,,"Laptop Sr. No. :,Place of Meeting: 8HO FLR",,NA
8.49E+11,Mumbai,Corporate,CFD,Alain Bovey,1883357973,N-111/P,Mudo,Roldan Domoni,BY CALL,17 Oct 2022 07:17AM,18/12/22 04:53,,,,SEBI/58712030/59,,"Laptop Sr. No. :,Place of Meeting: 8TI FLR",Vendor,NA
9.38E+11,Mumbai,Corporate,GSD,Vin Pavia,7289594264,K-684/P,Einti,Bernie Clineck,AS PER NID,15 Sep 2022 12:42AM,13/12/21 18:04,,,,SEBI/39089849/85,,"Laptop Sr. No. :,Place of Meeting: 9NN FLR",,NA
6.06E+11,Mumbai,Corporate,MIRSD,Gerri Beecraft,7177002121,F-579/P,Tambee,Wendall Wheeldon,AS PER NID,04 Sep 2022 10:43PM,,,,,SEBI/11106128/44,,"Laptop Sr. No. :,Place of Meeting: 2AM FLR",Vendor,NA
7.50E+11,Mumbai,,OCH,Minny Wilkenson,1019938787,Z-450/P,Aivee,Nydia Alben,,08 Oct 2022 02:00AM,,,,,SEBI/86525261/63,,"Laptop Sr. No. :,Place of Meeting: 5ZE FLR",Vendor,NA
4.14E+11,Mumbai,Corporate,FMD,Connie Agass,6753568452,S-212/P,Flipopia,Karoline Overel,BY MAIL,03 Sep 2022 03:35AM,,,,,SEBI/62914664/78,,"Laptop Sr. No. :,Place of Meeting: 3DM FLR",,NA
3.72E+11,Mumbai,,IDT,Jenn Omrod,5533307825,V-498/P,Twitternation,Clarice Noar,,21 Sep 2022 11:38PM,27/07/22 06:29,,,,SEBI/52440933/12,,"Laptop Sr. No. :,Place of Meeting: 5LN FLR",Vendor,NA
7.20E+11,Mumbai,Corporate,OIAE,Tobit Burle,1394590909,Z-632/P,Trudoo,Silas Morales,AS PER NID,30 Oct 2022 02:42PM,14/05/22 20:04,,,,SEBI/53675567/60,,"Laptop Sr. No. :,Place of Meeting: 2BH FLR",,NA
8.66E+11,Mumbai,Corporate,LIB,Cherey Amphlett,9312825873,S-556/P,Feedbug,Bennett Skelhorne,BY MAIL,20 Sep 2022 04:47PM,12/10/22 05:29,,,,SEBI/78639953/01,,"Laptop Sr. No. :,Place of Meeting: 0AK FLR",Vendor,NA
3.57E+11,Mumbai,Corporate,ISD1,Zack Crook,7919636574,O-977/P,Meevee,Arlen Pennrington,AS PER NID,01 Oct 2022 05:19AM,,,,,SEBI/75720519/83,,"Laptop Sr. No. :,Place of Meeting: 4SV FLR",Vendor,NA
7.91E+11,Mumbai,,IVD,Law Andrew,1676385930,L-655/P,Yotz,Arden Barstow,,30 Sep 2022 05:16PM,11/01/22 06:34,,,,SEBI/81794160/96,,"Laptop Sr. No. :,Place of Meeting: 0QL FLR",,NA
9.11E+11,Mumbai,Corporate,OIAE,Ashlan McCorley,6834290852,J-747/P,Realmix,Brigid Clague,BY CALL,04 Sep 2022 09:14AM,,,,,SEBI/90498154/05,,"Laptop Sr. No. :,Place of Meeting: 3ZT FLR",,NA
9.57E+11,Mumbai,Corporate,FMD,Aaron Cannicott,7776132209,V-419/P,Twiyo,Morie Brum,BY MAIL,13 Sep 2022 12:29AM,,,,,SEBI/67267542/60,,"Laptop Sr. No. :,Place of Meeting: 4HE FLR",Vendor,NA
9.48E+11,Mumbai,Corporate,LIB,Farris Goghin,2592252354,F-673/P,Edgepulse,Lemmy Koenraad,BY MAIL,15 Sep 2022 06:22AM,,,,,SEBI/14760250/07,,"Laptop Sr. No. :,Place of Meeting: 1UU FLR",Visitor,NA
5.56E+11,Mumbai,Corporate,MIRSD,Cordelie Cello,2372716048,B-664/P,Fivebridge,Lanie Davidman,AS PER NID,08 Oct 2022 03:19AM,21/10/22 05:21,,,,SEBI/76057114/48,,"Laptop Sr. No. :,Place of Meeting: 1AK FLR",Visitor,NA
5.66E+11,Mumbai,Corporate,IVD,Hillier Pardie,9889534058,S-828/P,Browsebug,Godwin Pund,AS PER NID,14 Sep 2022 04:27PM,,,,,SEBI/80371345/54,,"Laptop Sr. No. :,Place of Meeting: 5CK FLR",Visitor,NA
6.20E+11,Mumbai,Corporate,GSD,Nicholas Dahill,8393228920,N-776/P,Lazz,Charmian Winston,BY MAIL,27 Oct 2022 12:46PM,,,,,SEBI/10616697/10,,"Laptop Sr. No. :,Place of Meeting: 4XF FLR",Visitor,NA
4.02E+11,Mumbai,Corporate,GSD,Fanya McKechnie,2499917329,B-799/P,Realcube,Ferrel Kniveton,BY CALL,09 Oct 2022 11:07PM,07/09/22 19:42,,,,SEBI/64764108/18,,"Laptop Sr. No. :,Place of Meeting: 5XH FLR",,NA
2.95E+11,Mumbai,,IVD,Karole Lineham,8921055100,L-613/P,Roomm,Clywd Joist,,02 Oct 2022 06:31PM,20/05/22 02:19,,,,SEBI/44644953/40,,"Laptop Sr. No. :,Place of Meeting: 5AG FLR",,NA
9.97E+11,Mumbai,Corporate,OIAE,Dory Petrovic,9036172498,U-420/P,Browsezoom,Rowland Millberg,BY MAIL,02 Sep 2022 06:39PM,28/11/22 20:12,,,,SEBI/31931659/30,,"Laptop Sr. No. :,Place of Meeting: 4NR FLR",Visitor,NA
3.13E+11,Mumbai,Corporate,CFD,Raviv Jorck,1068077502,H-450/P,Edgeclub,Erda Poncet,AS PER NID,22 Oct 2022 10:29AM,28/06/22 17:38,,,,SEBI/31527042/85,,"Laptop Sr. No. :,Place of Meeting: 6PS FLR",Vendor,NA
3.02E+11,Mumbai,Corporate,OCH,Shermy Miners,3976979814,U-571/P,Yata,Giustina Shatliffe,BY MAIL,02 Nov 2022 12:40PM,,,,,SEBI/57024479/74,"""""","Laptop Sr. No. :,Place of Meeting: 5MD FLR",Vendor,NA
5.32E+11,Mumbai,,MIRSD,Sonya Gooden,6173133437,B-288/P,Ozu,Jeane Ossenna,,29 Oct 2022 06:33AM,,,,,SEBI/72281340/97,,"Laptop Sr. No. :,Place of Meeting: 5IB FLR",Vendor,NA
3.94E+11,Mumbai,,GSD,Codi Serjeant,6572435968,O-071/P,Meevee,Hew Starmore,,19 Oct 2022 01:23AM,,,Manually,,SEBI/06366715/47,,"Laptop Sr. No. :,Place of Meeting: 9XE FLR",,NA
7.90E+11,Mumbai,Corporate,CFD,Daphene Millott,2605553631,E-432/P,Pixope,Jedidiah Garett,BY MAIL,30 Oct 2022 01:00AM,12/05/22 10:51,,Manually,,SEBI/18342022/66,,"Laptop Sr. No. :,Place of Meeting: 0VO FLR",,NA
4.66E+11,Mumbai,Corporate,FMD,Leroy Oxenbury,7614862441,Y-674/P,Lazzy,Allin Spring,BY MAIL,10 Oct 2022 11:13AM,02/08/22 15:49,,,,SEBI/39889621/32,,"Laptop Sr. No. :,Place of Meeting: 8DJ FLR",Vendor,NA
6.16E+11,Mumbai,Corporate,IDT,Kare Perrycost,3404550943,T-247/P,Pixonyx,Carolyn Bowyer,BY CALL,24 Oct 2022 06:51AM,15/05/22 06:08,,,,SEBI/93797846/63,,"Laptop Sr. No. :,Place of Meeting: 9PP FLR",Visitor,NA
7.98E+11,Mumbai,Corporate,IDT,Ashlen Sclater,5761452376,A-187/P,Youspan,Elora Pothecary,AS PER NID,21 Oct 2022 04:23AM,,,,,SEBI/63889605/84,,"Laptop Sr. No. :,Place of Meeting: 7PW FLR",Visitor,NA
2.00E+11,Mumbai,,IVD,Zeke Moorfield,9423833487,G-833/P,Wordify,Johannah Every,,25 Sep 2022 04:37PM,26/11/22 17:32,,,,SEBI/44235528/51,,"Laptop Sr. No. :,Place of Meeting: 4RP FLR",Vendor,NA
9.42E+11,Mumbai,Corporate,CFD,Philly Leggat,7136228006,M-279/P,Linklinks,Devi Spurr,AS PER NID,13 Sep 2022 03:32PM,,,,,SEBI/01544255/77,,"Laptop Sr. No. :,Place of Meeting: 8EZ FLR",,NA
6.94E+11,Mumbai,Corporate,GSD,Stephenie Lightowler,1789016142,Y-461/P,Linklinks,Enrique Everil,BY CALL,21 Oct 2022 06:50AM,07/05/22 18:18,,Manually,,SEBI/49497688/83,,"Laptop Sr. No. :,Place of Meeting: 8OG FLR",Vendor,NA
8.73E+11,Mumbai,Corporate,LIB,Corny Walkling,6521513385,A-136/P,Topicshots,Goldie Ferentz,AS PER NID,09 Sep 2022 03:41PM,01/02/22 23:02,,,,SEBI/16464763/06,,"Laptop Sr. No. :,Place of Meeting: 0VM FLR",,NA
5.14E+11,Mumbai,Corporate,FMD,Niccolo Niven,4641945255,B-947/P,Meemm,Alla Shapter,BY MAIL,11 Sep 2022 03:25AM,,,,,SEBI/47570760/35,,"Laptop Sr. No. :,Place of Meeting: 7KF FLR",Visitor,NA
5.26E+11,Mumbai,,FMD,Bianka Crunden,6704629709,Y-799/P,Thoughtblab,Verge Baser,,05 Oct 2022 08:45PM,05/11/21 08:49,,,,SEBI/87165832/04,,"Laptop Sr. No. :,Place of Meeting: 7NQ FLR",,NA
7.20E+11,Mumbai,Corporate,LIB,Jobyna Fendlen,1304312554,H-556/P,Roodel,Rhianna Swanton,BY MAIL,01 Nov 2022 04:12AM,,,,,SEBI/99315799/73,,"Laptop Sr. No. :,Place of Meeting: 7DL FLR",,NA
5.49E+11,Mumbai,Corporate,OIAE,Rosanna Greenough,6438756426,X-110/P,Eidel,Ellis MacShirrie,BY MAIL,22 Sep 2022 09:28PM,,,,,SEBI/86793774/65,,"Laptop Sr. No. :,Place of Meeting: 2KS FLR",Visitor,NA
5.96E+11,Mumbai,Corporate,CFD,Clemens Deverill,8311573677,T-292/P,Aimbu,Gerrie Skellington,BY MAIL,31 Oct 2022 05:41AM,,,,,SEBI/43466095/75,,"Laptop Sr. No. :,Place of Meeting: 0FC FLR",Vendor,NA
2.16E+11,Mumbai,Corporate,OIAE,Der Dadley,4299848775,N-740/P,Wordtune,Joshua Laughren,BY MAIL,03 Sep 2022 09:37PM,13/07/22 11:39,,,,SEBI/89217420/17,,"Laptop Sr. No. :,Place of Meeting: 9WU FLR",Visitor,NA
8.43E+11,Mumbai,Corporate,OIAE,Genevra Cardenoso,6537432206,P-185/P,Realpoint,Ethelin Dani,AS PER NID,01 Nov 2022 05:39AM,,,,,SEBI/78244171/59,,"Laptop Sr. No. :,Place of Meeting: 4SE FLR",,NA
5.18E+11,Mumbai,Corporate,MIRSD,Tarrah Strephan,7902051928,J-798/P,Janyx,Cass Vallentine,BY MAIL,24 Sep 2022 07:43AM,,,,,SEBI/52082153/17,,"Laptop Sr. No. :,Place of Meeting: 3EP FLR",,NA
8.43E+11,Mumbai,Corporate,IVD,Oriana Quinnet,8467204637,I-992/P,Jabbertype,Goldie Spencer,BY MAIL,23 Sep 2022 05:56AM,09/11/21 11:38,,,,SEBI/21516268/46,,"Laptop Sr. No. :,Place of Meeting: 3SN FLR",Vendor,NA
4.38E+11,Mumbai,Corporate,FMD,Sada Joontjes,1881986441,X-510/P,Thoughtbeat,Alvy Holgan,AS PER NID,23 Sep 2022 02:54AM,08/05/22 04:26,,,,SEBI/99032534/33,,"Laptop Sr. No. :,Place of Meeting: 5UX FLR",,NA
9.53E+11,Mumbai,Corporate,PNS,Mirelle Mearing,8249852711,H-388/P,Linkbuzz,Howie Barthrop,BY MAIL,16 Sep 2022 02:17AM,22/11/22 01:22,,Manually,,SEBI/22712021/60,,"Laptop Sr. No. :,Place of Meeting: 1NA FLR",,NA
6.81E+11,Mumbai,,OCH,Florencia Popelay,9951526925,U-252/P,Vidoo,Reine Ruzek,,08 Sep 2022 07:32PM,30/07/22 11:18,,,,SEBI/80951055/30,,"Laptop Sr. No. :,Place of Meeting: 2MC FLR",Vendor,NA
8.93E+11,Mumbai,Corporate,IVD,Giavani Cranmer,2788165485,S-581/P,Edgeblab,Niko Timmermann,AS PER NID,28 Sep 2022 04:39PM,,,Manually,,SEBI/23184045/56,,"Laptop Sr. No. :,Place of Meeting: 0VB FLR",Visitor,NA
2.84E+11,Mumbai,Corporate,GSD,Lorant Meeny,6974508916,Z-303/P,Flipbug,Renelle McInteer,AS PER NID,20 Oct 2022 08:09AM,18/08/22 12:56,,,,SEBI/23856445/07,,"Laptop Sr. No. :,Place of Meeting: 8HQ FLR",,NA
2.94E+11,Mumbai,,FMD,Richart Mackneis,1275477195,H-451/P,Voomm,Orson Rieflin,,28 Oct 2022 01:26AM,05/01/22 14:41,,Manually,,SEBI/99976045/78,,"Laptop Sr. No. :,Place of Meeting: 1NK FLR",,NA
4.37E+11,Mumbai,Corporate,MIRSD,Abagael Gillcrist,2702767768,D-824/P,Kimia,Horten Whayman,BY CALL,30 Sep 2022 07:25AM,,,,,SEBI/87100342/88,"""""","Laptop Sr. No. :,Place of Meeting: 6QS FLR",Visitor,NA
2.28E+11,Mumbai,Corporate,ISD1,Pauly Kleeborn,3161419600,T-943/P,Realbuzz,Giffard Eschelle,BY MAIL,12 Sep 2022 12:12AM,,,,,SEBI/19893269/95,,"Laptop Sr. No. :,Place of Meeting: 6NR FLR",Vendor,NA
8.65E+11,Mumbai,Corporate,PNS,Monty Kingswood,6818662254,N-568/P,Realblab,Anthony Vinall,BY CALL,12 Sep 2022 05:18PM,27/03/22 14:10,,,,SEBI/81121562/88,,"Laptop Sr. No. :,Place of Meeting: 0SR FLR",Vendor,NA
2.08E+11,Mumbai,Corporate,IDT,Delano Soots,5098553171,J-941/P,Tanoodle,Hana Murrison,AS PER NID,01 Nov 2022 02:32PM,20/12/21 21:23,,,,SEBI/73248172/79,,"Laptop Sr. No. :,Place of Meeting: 4YM FLR",,NA
7.43E+11,Mumbai,Corporate,IVD,Lulita Haythorn,3546846067,T-917/P,Thoughtsphere,Adolpho Pollack,BY CALL,08 Sep 2022 04:17PM,,,,,SEBI/70127619/68,,"Laptop Sr. No. :,Place of Meeting: 9KG FLR",Vendor,NA
6.42E+11,Mumbai,,MIRSD,Carlene Cruz,7509930054,D-508/P,Brainlounge,Barret Riggs,,23 Oct 2022 02:38PM,,,,,SEBI/23977028/27,,"Laptop Sr. No. :,Place of Meeting: 8AB FLR",Visitor,NA
6.25E+11,Mumbai,,IDT,Sharai Hasson,3777155346,L-328/P,Flashpoint,Ofilia Cast,,03 Oct 2022 02:48PM,,,Manually,,SEBI/12136388/41,,"Laptop Sr. No. :,Place of Meeting: 2HO FLR",Visitor,NA
7.16E+11,Mumbai,,MIRSD,Gabie Hatchette,7379806902,P-151/P,Tekfly,Reese Bowie,,08 Oct 2022 09:01PM,19/06/22 03:26,,,,SEBI/13583590/31,,"Laptop Sr. No. :,Place of Meeting: 2IZ FLR",Visitor,NA
4.25E+11,Mumbai,Corporate,OIAE,Carilyn Drane,5121723899,B-356/P,Leexo,Charo Weetch,BY CALL,20 Oct 2022 11:28PM,,,,,SEBI/85805561/15,,"Laptop Sr. No. :,Place of Meeting: 9IC FLR",Visitor,NA
9.83E+11,Mumbai,,MIRSD,Avrom Babon,6615292154,U-165/P,Midel,Renault Fildes,,26 Oct 2022 02:31PM,21/09/22 21:56,,,,SEBI/21603401/28,,"Laptop Sr. No. :,Place of Meeting: 1QZ FLR",Visitor,NA
9.13E+11,Mumbai,Corporate,IVD,Braden Roath,8516418860,N-839/P,Jetpulse,Muhammad Ramm,BY MAIL,18 Oct 2022 01:12PM,,,Manually,,SEBI/20964778/47,,"Laptop Sr. No. :,Place of Meeting: 8KT FLR",Vendor,NA
5.87E+11,Mumbai,Corporate,LIB,Shirline Koppes,8222479153,M-456/P,Blogpad,Mord Blaszczyk,AS PER NID,23 Sep 2022 03:11PM,,,Manually,,SEBI/04741806/94,,"Laptop Sr. No. :,Place of Meeting: 1SJ FLR",Vendor,NA
2.55E+11,Mumbai,,IDT,Emelia Cartin,9505134595,M-197/P,Wordpedia,Paxton Mattityahou,,18 Oct 2022 01:47PM,10/12/22 20:45,,,,SEBI/43889342/48,,"Laptop Sr. No. :,Place of Meeting: 0LD FLR",Visitor,NA
1.17E+11,Mumbai,Corporate,PNS,Lani Marages,4283021339,O-143/P,Buzzdog,Fredelia Jedrzaszkiewicz,BY MAIL,17 Oct 2022 01:32AM,,,,,SEBI/04445116/37,,"Laptop Sr. No. :,Place of Meeting: 7DA FLR",Visitor,NA
6.81E+11,Mumbai,Corporate,PNS,Lind Bramley,4016161748,R-424/P,Skippad,Sib Pargent,BY MAIL,06 Sep 2022 02:13AM,21/11/22 09:54,,,,SEBI/46898845/80,,"Laptop Sr. No. :,Place of Meeting: 8SZ FLR",Visitor,NA
6.60E+11,Mumbai,Corporate,GSD,Sheffie Barstowk,5219987706,Y-447/P,Rhynoodle,Kent McFall,AS PER NID,04 Sep 2022 10:35PM,,,,,SEBI/12306343/57,,"Laptop Sr. No. :,Place of Meeting: 9ZQ FLR",,NA
2.62E+11,Mumbai,Corporate,FMD,Minta Pender,7132700081,Q-633/P,Meezzy,Warner Castleton,AS PER NID,16 Sep 2022 08:04AM,15/04/22 17:47,,,,SEBI/29879250/92,,"Laptop Sr. No. :,Place of Meeting: 3WJ FLR",Vendor,NA
5.39E+11,Mumbai,Corporate,MIRSD,D'arcy Lammenga,2217053595,S-321/P,Jabbercube,Octavia Drayson,BY MAIL,02 Nov 2022 12:04AM,16/10/22 07:10,,Manually,,SEBI/50712838/10,,"Laptop Sr. No. :,Place of Meeting: 7EF FLR",,NA
8.54E+11,Mumbai,,IDT,Linette Larrat,1909128568,C-968/P,Gabvine,Prudy Perree,,06 Sep 2022 12:34PM,23/12/22 18:59,,Manually,,SEBI/17116620/15,,"Laptop Sr. No. :,Place of Meeting: 8BO FLR",Visitor,NA
9.12E+11,Mumbai,Corporate,MIRSD,Natalee Meddemmen,2813382162,L-949/P,Trunyx,Kynthia Jerrams,AS PER NID,02 Oct 2022 04:41AM,18/06/22 19:01,,,,SEBI/75939618/31,,"Laptop Sr. No. :,Place of Meeting: 0BS FLR",,NA
8.54E+11,Mumbai,Corporate,PNS,Phillipe Casone,5836309357,T-921/P,Browseblab,Carmen Grevatt,AS PER NID,02 Sep 2022 07:25PM,,,,,SEBI/94380925/15,,"Laptop Sr. No. :,Place of Meeting: 1ZH FLR",,NA
7.48E+11,Mumbai,,PNS,Milicent Dietmar,3811384710,L-775/P,Dynabox,Hayyim Cornall,,09 Sep 2022 03:25PM,13/03/22 23:45,,,,SEBI/29505220/94,,"Laptop Sr. No. :,Place of Meeting: 7FN FLR",Visitor,NA
8.28E+11,Mumbai,,MIRSD,Krisha Cochran,6804856485,U-970/P,Voolith,Lionel Dillingham,,13 Sep 2022 04:55AM,14/12/21 11:48,,,,SEBI/70177080/96,,"Laptop Sr. No. :,Place of Meeting: 7CX FLR",,NA
6.58E+11,Mumbai,Corporate,GSD,Hetti McCafferty,8642502406,F-047/P,Jaxspan,Hersch Gaine of England,AS PER NID,22 Sep 2022 11:06AM,,,,,SEBI/54336339/64,,"Laptop Sr. No. :,Place of Meeting: 1TC FLR",Vendor,NA
4.04E+11,Mumbai,Corporate,LIB,Marlo Soaper,7709385348,P-334/P,Browsecat,Nancie Godfery,AS PER NID,19 Oct 2022 09:58PM,,,,,SEBI/66102882/91,,"Laptop Sr. No. :,Place of Meeting: 6ZA FLR",Visitor,NA
4.04E+11,Mumbai,Corporate,IVD,Elia Doumenc,8822077413,J-415/P,Avamm,Lydon Neilly,AS PER NID,01 Oct 2022 07:09PM,,,,,SEBI/13975621/16,,"Laptop Sr. No. :,Place of Meeting: 8ZF FLR",Vendor,NA
3.08E+11,Mumbai,Corporate,IDT,Dennison Liggins,4382694771,Y-628/P,Oloo,Hillery Gouth,BY CALL,05 Oct 2022 10:56PM,,,,,SEBI/81121271/80,,"Laptop Sr. No. :,Place of Meeting: 6CM FLR",Visitor,NA
1.47E+11,Mumbai,Corporate,FMD,Northrop Hune,3662612207,L-844/P,Skyba,Cletus Yanuk,BY MAIL,21 Oct 2022 01:25PM,,,,,SEBI/64727551/07,,"Laptop Sr. No. :,Place of Meeting: 9JD FLR",Vendor,NA
2.36E+11,Mumbai,Corporate,CFD,Jenifer Manuelli,2825927788,K-491/P,Zoozzy,Ingemar Brettle,AS PER NID,18 Oct 2022 09:41PM,14/06/22 00:43,,Manually,,SEBI/78003348/38,,"Laptop Sr. No. :,Place of Meeting: 6HK FLR",,NA
6.13E+11,Mumbai,Corporate,MIRSD,Robinet Stoddart,7878476018,N-765/P,Edgetag,Timmi Piatek,BY CALL,16 Sep 2022 03:08PM,,,,,SEBI/68053747/31,,"Laptop Sr. No. :,Place of Meeting: 7YZ FLR",Vendor,NA
5.31E+11,Mumbai,,OIAE,Joelynn Di Matteo,6505444448,W-485/P,Riffwire,Jenna Baudou,,14 Sep 2022 06:12PM,,,Manually,,SEBI/41125671/36,,"Laptop Sr. No. :,Place of Meeting: 5GY FLR",,NA
7.53E+11,Mumbai,Corporate,PNS,Garrick Wardrope,9199650024,J-637/P,Meedoo,Marcus Longbone,BY CALL,18 Oct 2022 08:21PM,16/03/22 20:08,,Manually,,SEBI/66184466/70,,"Laptop Sr. No. :,Place of Meeting: 6ZL FLR",,NA
7.80E+11,Mumbai,Corporate,LIB,Esta Creddon,1537534185,E-644/P,Babbleblab,Ardys Tillard,BY MAIL,15 Oct 2022 10:03AM,18/12/21 18:32,,Manually,,SEBI/93792501/14,,"Laptop Sr. No. :,Place of Meeting: 1MF FLR",,NA
7.82E+11,Mumbai,,IDT,Shani Boyfield,1444807328,G-912/P,Tagtune,Stacia Agneau,,24 Oct 2022 06:18PM,,,,,SEBI/79482864/49,,"Laptop Sr. No. :,Place of Meeting: 7XZ FLR",,NA
3.87E+11,Mumbai,,MIRSD,Sarena Gomby,8747804224,G-853/P,Blogtags,Atalanta MacLoughlin,,28 Sep 2022 09:59AM,,,,,SEBI/96599357/28,,"Laptop Sr. No. :,Place of Meeting: 2YP FLR",Vendor,NA
4.45E+11,Mumbai,Corporate,GSD,Leonardo Reek,8132140266,S-706/P,Edgeify,Sheelah Cereceres,AS PER NID,04 Sep 2022 06:08AM,,,,,SEBI/98036000/35,,"Laptop Sr. No. :,Place of Meeting: 2IU FLR",,NA
4.74E+11,Mumbai,Corporate,OCH,Rosalynd Osbourn,1786832143,Z-711/P,Plajo,Dimitri Lytell,AS PER NID,21 Sep 2022 08:30PM,09/05/22 16:26,,,,SEBI/93480214/12,,"Laptop Sr. No. :,Place of Meeting: 9IF FLR",Visitor,NA
